	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000085998	3700.30955848603	-0.739847681773137	0.242470558394185	-3.05128872830145	0.00227861344138098	0.0281454332279378	POMGNT1	ENSG00000085998	POMGNT1	protein_coding	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-) [Source:HGNC Symbol;Acc:HGNC:19139]	1	46188682	46220305	-1
ENSG00000132970	821.567156244643	0.738039832140662	0.24201100807115	3.04961265201492	0.00229136681341616	0.028284106808111	WASF3	ENSG00000132970	WASF3	protein_coding	WASP family member 3 [Source:HGNC Symbol;Acc:HGNC:12734]	13	26557703	26688948	1
ENSG00000112514	1293.15670937784	-0.648817962931323	0.212977612856727	-3.04641391284534	0.00231588785768214	0.0285307733493826	CUTA	ENSG00000112514	CUTA	protein_coding	cutA divalent cation tolerance homolog [Source:HGNC Symbol;Acc:HGNC:21101]	6	33416442	33418317	-1
ENSG00000181026	2600.21988424079	-0.607340291245581	0.199363061561858	-3.04640331306879	0.00231596951195334	0.0285307733493826	AEN	ENSG00000181026	AEN	protein_coding	apoptosis enhancing nuclease [Source:HGNC Symbol;Acc:HGNC:25722]	15	88621337	88632281	1
ENSG00000281406	58.7627415277333	2.13891098352041	0.702052889353888	3.04665220520478	0.00231405289315903	0.0285307733493826	NA	ENSG00000281406	BLACAT1	protein_coding	bladder cancer associated transcript 1 [Source:HGNC Symbol;Acc:HGNC:48597]	1	205434885	205457091	-1
ENSG00000257711	14.7963261213865	-3.00353714261822	0.986717408608613	-3.04396893823284	0.00233479245841316	0.0287435446308831	LOC100505978	ENSG00000257711	AC079385.2	lncRNA	novel transcript, antisense to RFX4	12	106678583	106684707	-1
ENSG00000175538	93.9678967220535	1.49532469935842	0.491343809427855	3.04333680544311	0.00233970306200433	0.0287848727309537	KCNE3	ENSG00000175538	KCNE3	protein_coding	potassium voltage-gated channel subfamily E regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:6243]	11	74454841	74467729	-1
ENSG00000255154	316.312584517215	-0.738288128622458	0.242624932438722	-3.04291946092112	0.00234295030511373	0.0288056955893479	HTD2	ENSG00000255154	HTD2	protein_coding	hydroxyacyl-thioester dehydratase type 2 [Source:HGNC Symbol;Acc:HGNC:53111]	3	58306262	58318574	1
ENSG00000125356	1773.71613563264	-0.61330515005785	0.201618497486849	-3.04190913880734	0.00235082843928882	0.0288833881453205	NDUFA1	ENSG00000125356	NDUFA1	protein_coding	NADH:ubiquinone oxidoreductase subunit A1 [Source:HGNC Symbol;Acc:HGNC:7683]	X	119871832	119876662	1
ENSG00000229921	13.283567879333	3.02654932846689	0.995127767658105	3.04136757794374	0.00235506131777541	0.0289162200767017	KIF25-AS1	ENSG00000229921	KIF25-AS1	lncRNA	KIF25 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:20953]	6	167992822	167997110	-1
ENSG00000205885	47.8217964616091	-1.81934462846732	0.598286093962519	-3.04092748741256	0.00235850623547571	0.0289393400866848	C1RL-AS1	ENSG00000205885	C1RL-AS1	lncRNA	C1RL antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27461]	12	7108052	7122501	1
ENSG00000285292	921.384118695963	0.87310282588317	0.287246444050424	3.03956008496281	0.00236923937757464	0.0290517982711468	ABCF2	ENSG00000285292	ABCF2	protein_coding	ATP binding cassette subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:71]	7	151207837	151227166	-1
ENSG00000138795	756.355333151747	-0.673211996771314	0.221504450578442	-3.03927074608781	0.00237151620779407	0.0290604843240797	LEF1	ENSG00000138795	LEF1	protein_coding	lymphoid enhancer binding factor 1 [Source:HGNC Symbol;Acc:HGNC:6551]	4	108047545	108168956	-1
ENSG00000187391	2786.85525482948	0.777312815935943	0.255916731632426	3.0373661424076	0.00238655374613829	0.0292061214058456	MAGI2	ENSG00000187391	MAGI2	protein_coding	membrane associated guanylate kinase, WW and PDZ domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18957]	7	78017055	79453667	-1
ENSG00000275708	98.8579895004157	-3.39722118558402	1.11843821975214	-3.03746878959204	0.00238574108906791	0.0292061214058456	MIR3648-1	ENSG00000275708	MIR3648-1	miRNA	microRNA 3648-1 [Source:HGNC Symbol;Acc:HGNC:38941]	21	8208473	8208652	1
ENSG00000141252	740.092788854477	0.722876884633452	0.23802418828727	3.03698918095255	0.00238954032208455	0.029223368374642	VPS53	ENSG00000141252	VPS53	protein_coding	VPS53 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:25608]	17	508668	721717	-1
ENSG00000105438	509.360075373134	0.820046240158502	0.270069382072548	3.03642802403353	0.00239399257288638	0.0292585055345903	KDELR1	ENSG00000105438	KDELR1	protein_coding	KDEL endoplasmic reticulum protein retention receptor 1 [Source:HGNC Symbol;Acc:HGNC:6304]	19	48382575	48391551	-1
ENSG00000147400	1747.54912193366	-0.575107061313051	0.189467484316026	-3.03538659094556	0.00240227549187934	0.0293403825402376	CETN2	ENSG00000147400	CETN2	protein_coding	centrin 2 [Source:HGNC Symbol;Acc:HGNC:1867]	X	152826973	152830777	-1
ENSG00000100591	3603.90333802781	-0.67541406390787	0.222566031180899	-3.03466823002699	0.00240800417250869	0.0293909758288807	AHSA1	ENSG00000100591	AHSA1	protein_coding	activator of HSP90 ATPase activity 1 [Source:HGNC Symbol;Acc:HGNC:1189]	14	77457870	77469472	1
ENSG00000185236	290.114439145641	0.995064931455681	0.328089232099156	3.03290944688776	0.00242208268639492	0.0295433495809908	RAB11B	ENSG00000185236	RAB11B	protein_coding	RAB11B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9761]	19	8389981	8404434	1
ENSG00000142327	401.010517866987	1.04337349436916	0.344079843726448	3.03235866149332	0.00242650701857435	0.0295778434474642	RNPEPL1	ENSG00000142327	RNPEPL1	protein_coding	arginyl aminopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:10079]	2	240565804	240581372	1
ENSG00000120451	2601.40514192976	-0.607523026840976	0.200413422643053	-3.03134899264211	0.00243463666853171	0.0296574281358024	SNX19	ENSG00000120451	SNX19	protein_coding	sorting nexin 19 [Source:HGNC Symbol;Acc:HGNC:21532]	11	130875436	130916509	-1
ENSG00000161267	202.327144770365	0.860035866835159	0.283746569758084	3.03100004898176	0.00243745208354113	0.029672215639849	BDH1	ENSG00000161267	BDH1	protein_coding	3-hydroxybutyrate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:1027]	3	197509783	197573323	-1
ENSG00000166046	415.796926392674	-0.917520139060569	0.302838696588326	-3.02973216235913	0.00244770699281981	0.0297774886165236	TCP11L2	ENSG00000166046	TCP11L2	protein_coding	t-complex 11 like 2 [Source:HGNC Symbol;Acc:HGNC:28627]	12	106301929	106347003	1
ENSG00000227811	97.9875305028087	1.49869945997752	0.494854327446325	3.02856694759344	0.00245716627304374	0.0298729505951144	FAM212B-AS1	ENSG00000227811	INKA2-AS1	lncRNA	INKA2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49446]	1	111739579	111747798	1
ENSG00000177272	19.8348835742331	2.9491373215441	0.973901748038708	3.02816719189921	0.00246041921154901	0.0298928833780853	KCNA3	ENSG00000177272	KCNA3	protein_coding	potassium voltage-gated channel subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:6221]	1	110672465	110674940	-1
ENSG00000164976	198.366378835631	1.04342012578172	0.344620909124806	3.02773307757666	0.00246395619990334	0.0299162388412904	MYORG	ENSG00000164976	MYORG	protein_coding	myogenesis regulating glycosidase (putative) [Source:HGNC Symbol;Acc:HGNC:19918]	9	34366666	34376898	-1
ENSG00000175782	814.15048336577	0.795941132491415	0.262925901560583	3.02724504420123	0.00246793805381297	0.0299223290348867	SLC35E3	ENSG00000175782	SLC35E3	protein_coding	solute carrier family 35 member E3 [Source:HGNC Symbol;Acc:HGNC:20864]	12	68746176	68793964	1
ENSG00000215190	258.170072090403	1.0959898799081	0.362026353575628	3.02737596057117	0.00246686933246047	0.0299223290348867	LINC00680	ENSG00000215190	LINC00680	transcribed_unprocessed_pseudogene	long intergenic non-protein coding RNA 680 [Source:HGNC Symbol;Acc:HGNC:44417]	6	57946074	57961501	-1
ENSG00000278249	6629.76212223089	-0.766562606956153	0.253235172659038	-3.02707794856077	0.00246930273609357	0.0299223290348867	SCARNA2	ENSG00000278249	SCARNA2	scaRNA	small Cajal body-specific RNA 2 [Source:HGNC Symbol;Acc:HGNC:32558]	1	109100193	109100612	1
ENSG00000102390	531.107863834336	-0.641831856541086	0.212100355912627	-3.02607628251922	0.00247749790157174	0.0300020138041315	PBDC1	ENSG00000102390	PBDC1	protein_coding	polysaccharide biosynthesis domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28790]	X	76172936	76178204	1
ENSG00000167889	95.4015926441914	1.09319677159654	0.361366356553976	3.02517584099795	0.00248488612727803	0.0300718289785809	MGAT5B	ENSG00000167889	MGAT5B	protein_coding	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B [Source:HGNC Symbol;Acc:HGNC:24140]	17	76868456	76950393	1
ENSG00000111371	836.771136845043	-2.27944043598396	0.753581622364227	-3.02480895013419	0.00248790228464546	0.0300886772388454	SLC38A1	ENSG00000111371	SLC38A1	protein_coding	solute carrier family 38 member 1 [Source:HGNC Symbol;Acc:HGNC:13447]	12	46183063	46270017	-1
ENSG00000166750	106.919107498233	1.54627505428619	0.511800541055796	3.02124544670541	0.00251737207496062	0.0304252249216376	SLFN5	ENSG00000166750	SLFN5	protein_coding	schlafen family member 5 [Source:HGNC Symbol;Acc:HGNC:28286]	17	35243071	35273655	1
ENSG00000133131	1614.84691693071	-0.640683392473168	0.212082831607212	-3.02091115823909	0.0025201529229747	0.0304389787202576	MORC4	ENSG00000133131	MORC4	protein_coding	MORC family CW-type zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:23485]	X	106813871	107000212	-1
ENSG00000099219	1279.57910426024	-0.585950604701022	0.194026844388451	-3.01994606234961	0.00252819704733177	0.0304963768834395	ERMP1	ENSG00000099219	ERMP1	protein_coding	endoplasmic reticulum metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:23703]	9	5765076	5833117	-1
ENSG00000186480	5396.07611695007	-0.564875461228517	0.187041963609752	-3.02004668004386	0.00252735729834813	0.0304963768834395	INSIG1	ENSG00000186480	INSIG1	protein_coding	insulin induced gene 1 [Source:HGNC Symbol;Acc:HGNC:6083]	7	155297776	155310235	1
ENSG00000261324	138.860876836794	1.0047883583322	0.332745935973961	3.01968634234748	0.0025303658339694	0.0305026793570495	NA	ENSG00000261324	AC010168.2	lncRNA	novel transcript, overlapping HIST4H4	12	14762504	14767931	-1
ENSG00000185896	4034.99582889999	-0.594244636515917	0.196839147326043	-3.01893523005165	0.0025366475625564	0.0305585214818238	LAMP1	ENSG00000185896	LAMP1	protein_coding	lysosomal associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6499]	13	113297239	113323672	1
ENSG00000205560	145.877517551001	-1.28578372040444	0.426079327949995	-3.01770969878018	0.00254692759715099	0.0306624265887028	CPT1B	ENSG00000205560	CPT1B	protein_coding	carnitine palmitoyltransferase 1B [Source:HGNC Symbol;Acc:HGNC:2329]	22	50568861	50578465	-1
ENSG00000100644	22304.6957840857	-0.505079859732341	0.167405824533668	-3.0170984859058	0.00255206881685083	0.0306645467176474	HIF1A	ENSG00000100644	HIF1A	protein_coding	hypoxia inducible factor 1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:4910]	14	61695513	61748259	1
ENSG00000135097	229.758977577248	0.892281827545915	0.295709187792389	3.01743017931646	0.00254927759974741	0.0306645467176474	MSI1	ENSG00000135097	MSI1	protein_coding	musashi RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7330]	12	120341330	120369164	-1
ENSG00000162734	8777.46605576263	-0.56480539305391	0.187192041960643	-3.01725109218404	0.00255078428021167	0.0306645467176474	PEA15	ENSG00000162734	PEA15	protein_coding	proliferation and apoptosis adaptor protein 15 [Source:HGNC Symbol;Acc:HGNC:8822]	1	160205337	160215376	1
ENSG00000256196	11.1685681231814	-3.5110365181362	1.1638759326399	-3.01667593570089	0.00255562864672016	0.0306874190320358	NA	ENSG00000256196	AP003721.1	lncRNA	novel transcript	11	60916339	60925397	-1
ENSG00000165626	367.151917757445	0.860279698495177	0.285212298442736	3.01627841152825	0.00255898178656879	0.0307077814388254	BEND7	ENSG00000165626	BEND7	protein_coding	BEN domain containing 7 [Source:HGNC Symbol;Acc:HGNC:23514]	10	13438484	13528974	-1
ENSG00000187764	137.74205353711	1.47072265075765	0.487817468186127	3.01490362004933	0.00257060927566563	0.0308273454107008	SEMA4D	ENSG00000187764	SEMA4D	protein_coding	semaphorin 4D [Source:HGNC Symbol;Acc:HGNC:10732]	9	89360787	89498130	-1
ENSG00000143344	1129.51287984818	0.646500542211886	0.214485782653155	3.0141883262134	0.00257667806130303	0.0308801365587468	RGL1	ENSG00000143344	RGL1	protein_coding	ral guanine nucleotide dissociation stimulator like 1 [Source:HGNC Symbol;Acc:HGNC:30281]	1	183636085	183928531	1
ENSG00000148175	3995.40086922279	-0.712979035939438	0.236611961396715	-3.01328399346652	0.00258436946634976	0.0309522931302704	STOM	ENSG00000148175	STOM	protein_coding	stomatin [Source:HGNC Symbol;Acc:HGNC:3383]	9	121338988	121370304	-1
ENSG00000072182	483.224245273621	1.20401493907123	0.399930476018557	3.01056061307856	0.0026076589599085	0.0311506803411893	ASIC4	ENSG00000072182	ASIC4	protein_coding	acid sensing ion channel subunit family member 4 [Source:HGNC Symbol;Acc:HGNC:21263]	2	219514170	219538772	1
ENSG00000145050	2987.57752061472	-0.873230018803746	0.290049864392159	-3.01062033121003	0.00260714621825648	0.0311506803411893	MANF	ENSG00000145050	MANF	protein_coding	mesencephalic astrocyte derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:15461]	3	51385047	51389397	1
ENSG00000186577	270.587371309277	-0.903687316587598	0.300161515614913	-3.01067015448765	0.00260671850464693	0.0311506803411893	SMIM29	ENSG00000186577	SMIM29	protein_coding	small integral membrane protein 29 [Source:HGNC Symbol;Acc:HGNC:1340]	6	34246381	34249108	-1
ENSG00000245680	731.510219148503	0.62713422943442	0.208289547048723	3.0108771098711	0.00260494255914051	0.0311506803411893	ZNF585B	ENSG00000245680	ZNF585B	protein_coding	zinc finger protein 585B [Source:HGNC Symbol;Acc:HGNC:30948]	19	37181579	37218153	-1
ENSG00000267745	66.9105658688841	-1.29806673114733	0.431359303316009	-3.00924709672108	0.00261896019117337	0.0312655247564821	NA	ENSG00000267745	AC060766.7	lncRNA	novel transcript	17	35406684	35409768	-1
ENSG00000086232	3214.26353977101	0.65373323653024	0.217256146650063	3.00904368695822	0.00262071428633652	0.0312663195732409	EIF2AK1	ENSG00000086232	EIF2AK1	protein_coding	eukaryotic translation initiation factor 2 alpha kinase 1 [Source:HGNC Symbol;Acc:HGNC:24921]	7	6022247	6059175	-1
ENSG00000075643	8.69224573992233	4.25478878190628	1.41424641196088	3.00852011779682	0.00262523420322583	0.031300089650816	MOCOS	ENSG00000075643	MOCOS	protein_coding	molybdenum cofactor sulfurase [Source:HGNC Symbol;Acc:HGNC:18234]	18	36187497	36272157	1
ENSG00000152527	1295.09183493521	-0.764659326141659	0.254255346202604	-3.00744640206046	0.00263452577706322	0.0313906711237475	PLEKHH2	ENSG00000152527	PLEKHH2	protein_coding	pleckstrin homology, MyTH4 and FERM domain containing H2 [Source:HGNC Symbol;Acc:HGNC:30506]	2	43637260	43767987	1
ENSG00000158716	161.202815876848	-0.99337046041779	0.33033830471926	-3.00713070881081	0.00263726339305621	0.0314030952098622	DUSP23	ENSG00000158716	DUSP23	protein_coding	dual specificity phosphatase 23 [Source:HGNC Symbol;Acc:HGNC:21480]	1	159780932	159782543	1
ENSG00000156959	50.6124916011261	2.21800624973805	0.737708219901129	3.00661723687356	0.00264172165311842	0.031435978669864	LHFPL4	ENSG00000156959	LHFPL4	protein_coding	LHFPL tetraspan subfamily member 4 [Source:HGNC Symbol;Acc:HGNC:29568]	3	9498361	9553822	-1
ENSG00000283638	98.7611779537099	-1.38330522559534	0.460151390690776	-3.00619590330637	0.00264538505911764	0.0314593673782616	NA	ENSG00000283638	AC002407.1	lncRNA	novel transcript	X	134168911	134174089	-1
ENSG00000116731	725.904971332827	0.717739643219869	0.238787044906945	3.00577296184377	0.00264906711509617	0.0314829477283527	PRDM2	ENSG00000116731	PRDM2	protein_coding	PR/SET domain 2 [Source:HGNC Symbol;Acc:HGNC:9347]	1	13700198	13825079	1
ENSG00000100997	1238.31288635146	0.565135933640091	0.188029481309901	3.00557088017842	0.00265082805677768	0.031483680920498	ABHD12	ENSG00000100997	ABHD12	protein_coding	abhydrolase domain containing 12 [Source:HGNC Symbol;Acc:HGNC:15868]	20	25294743	25390983	-1
ENSG00000151812	17.4260852941788	2.86700589112412	0.954067570435368	3.00503442310258	0.0026555079405788	0.0314988803604635	SLC35F4	ENSG00000151812	SLC35F4	protein_coding	solute carrier family 35 member F4 [Source:HGNC Symbol;Acc:HGNC:19845]	14	57563922	57982194	-1
ENSG00000279094	405.519644136935	1.07504162617374	0.357731091165514	3.00516687736359	0.00265435174946482	0.0314988803604635	LINC01670	ENSG00000279094	LINC01670	lncRNA	long intergenic non-protein coding RNA 1670 [Source:HGNC Symbol;Acc:HGNC:52458]	21	5499151	5502542	-1
ENSG00000229637	307.725559277718	0.816591935839921	0.27208936265536	3.00119022614732	0.00268926507460317	0.0318788888690004	PRAC2	ENSG00000229637	PRAC2	protein_coding	PRAC2 small nuclear protein [Source:HGNC Symbol;Acc:HGNC:30143]	17	48723185	48724758	1
ENSG00000185670	121.242724609453	1.12825310479986	0.376033030159432	3.00040957657761	0.00269616793020554	0.0319402809532278	ZBTB3	ENSG00000185670	ZBTB3	protein_coding	zinc finger and BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22918]	11	62748319	62754160	-1
ENSG00000102290	15.5329076361388	3.16991336142693	1.05672804649426	2.99974375804944	0.00270206818740708	0.0319897248410725	PCDH11X	ENSG00000102290	PCDH11X	protein_coding	protocadherin 11 X-linked [Source:HGNC Symbol;Acc:HGNC:8656]	X	91779261	92623230	1
ENSG00000170921	3758.31259622326	0.583073361347835	0.194397657741265	2.99938470515874	0.00270525488647475	0.0320070003426591	TANC2	ENSG00000170921	TANC2	protein_coding	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 [Source:HGNC Symbol;Acc:HGNC:30212]	17	63009556	63427699	1
ENSG00000172458	255.575778005503	-0.853647840326985	0.284682829854913	-2.99859264698908	0.00271229678036413	0.0320698371069474	IL17D	ENSG00000172458	IL17D	protein_coding	interleukin 17D [Source:HGNC Symbol;Acc:HGNC:5984]	13	20702127	20723098	1
ENSG00000176428	346.949450003742	0.847962002233318	0.282928200004774	2.99709255641187	0.00272567944297232	0.0321869908982735	VPS37D	ENSG00000176428	VPS37D	protein_coding	VPS37D subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:18287]	7	73667831	73672112	1
ENSG00000214941	588.172870018968	-0.660150668314276	0.220253056262847	-2.99723726660329	0.002724385824947	0.0321869908982735	ZSWIM7	ENSG00000214941	ZSWIM7	protein_coding	zinc finger SWIM-type containing 7 [Source:HGNC Symbol;Acc:HGNC:26993]	17	15976560	15999717	-1
ENSG00000165323	2154.0007265675	2.0259224366076	0.676121186446072	2.99638951895082	0.00273197214507824	0.032220229092304	FAT3	ENSG00000165323	FAT3	protein_coding	FAT atypical cadherin 3 [Source:HGNC Symbol;Acc:HGNC:23112]	11	92352096	92896470	1
ENSG00000179562	1797.75217664742	-0.566466479728584	0.189039124684855	-2.99655682744477	0.00273047340876484	0.032220229092304	GCC1	ENSG00000179562	GCC1	protein_coding	GRIP and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19095]	7	127580628	127593611	-1
ENSG00000116005	3923.78462471215	-0.688627752329843	0.229967154578697	-2.99446133336484	0.00274929900457188	0.0324039516264044	PCYOX1	ENSG00000116005	PCYOX1	protein_coding	prenylcysteine oxidase 1 [Source:HGNC Symbol;Acc:HGNC:20588]	2	70257386	70281185	1
ENSG00000076108	1787.81093076128	0.964870803482897	0.322346242116486	2.9932745520707	0.00276001338294028	0.0324933841562843	BAZ2A	ENSG00000076108	BAZ2A	protein_coding	bromodomain adjacent to zinc finger domain 2A [Source:HGNC Symbol;Acc:HGNC:962]	12	56595596	56636816	-1
